customerID,total_returns,total_orders,return_rate,customer_return_behavior
72090,3,7,0.42857142857142855,moderately low
72091,5,10,0.5,moderately high
72092,0,1,0.0,low
72093,2,3,0.6666666666666666,moderately high
72097,1,4,0.25,moderately low
72098,4,5,0.8,high
72100,1,1,1.0,high
72101,0,2,0.0,low
72102,0,3,0.0,low
72103,1,1,1.0,high
72105,0,1,0.0,low
72106,0,1,0.0,low
72107,0,1,0.0,low
72108,0,1,0.0,low
72110,1,1,1.0,high
72111,1,1,1.0,high
72113,0,1,0.0,low
72117,1,2,0.5,moderately high
72118,0,1,0.0,low
72119,0,1,0.0,low
72122,1,2,0.5,moderately high
72123,0,3,0.0,low
72124,1,2,0.5,moderately high
72125,3,8,0.375,moderately low
72126,4,6,0.6666666666666666,moderately high
72130,1,4,0.25,moderately low
72132,3,4,0.75,high
72135,1,1,1.0,high
72136,4,9,0.4444444444444444,moderately low
72137,0,2,0.0,low
72139,0,2,0.0,low
72144,0,4,0.0,low
72145,2,2,1.0,high
72146,2,3,0.6666666666666666,moderately high
72148,3,6,0.5,moderately high
72150,2,3,0.6666666666666666,moderately high
72151,0,3,0.0,low
72152,1,1,1.0,high
72154,0,7,0.0,low
72155,0,1,0.0,low
72157,0,5,0.0,low
72158,0,1,0.0,low
72159,1,1,1.0,high
72160,2,5,0.4,moderately low
72161,0,1,0.0,low
72162,2,4,0.5,moderately high
72163,0,1,0.0,low
72164,2,2,1.0,high
72165,2,3,0.6666666666666666,moderately high
72166,0,9,0.0,low
72167,3,5,0.6,moderately high
72168,3,3,1.0,high
72169,2,2,1.0,high
72172,0,1,0.0,low
72173,2,3,0.6666666666666666,moderately high
72174,8,13,0.6153846153846154,moderately high
72175,1,2,0.5,moderately high
72182,1,2,0.5,moderately high
72183,0,2,0.0,low
72185,0,3,0.0,low
72186,0,1,0.0,low
72188,1,1,1.0,high
72190,1,2,0.5,moderately high
72191,1,2,0.5,moderately high
72192,11,14,0.7857142857142857,high
72194,1,6,0.16666666666666666,low
72195,8,10,0.8,high
72196,1,2,0.5,moderately high
72197,0,2,0.0,low
72199,9,9,1.0,high
72200,1,2,0.5,moderately high
72201,2,3,0.6666666666666666,moderately high
72204,2,4,0.5,moderately high
72207,0,1,0.0,low
72208,3,3,1.0,high
72209,3,3,1.0,high
72211,0,1,0.0,low
72212,3,3,1.0,high
72214,1,5,0.2,low
72215,1,1,1.0,high
72216,2,4,0.5,moderately high
72217,2,9,0.2222222222222222,low
72218,1,1,1.0,high
72220,3,3,1.0,high
72222,0,1,0.0,low
72223,2,11,0.18181818181818182,low
72226,0,1,0.0,low
72227,0,1,0.0,low
72229,3,6,0.5,moderately high
72231,3,3,1.0,high
72232,5,6,0.8333333333333334,high
72233,0,3,0.0,low
72234,3,3,1.0,high
72235,4,4,1.0,high
72236,5,6,0.8333333333333334,high
72237,5,9,0.5555555555555556,moderately high
72238,2,5,0.4,moderately low
72240,0,2,0.0,low
72241,1,2,0.5,moderately high
72242,5,6,0.8333333333333334,high
72243,5,5,1.0,high
72246,0,4,0.0,low
72247,7,13,0.5384615384615384,moderately high
72249,1,4,0.25,moderately low
72250,8,11,0.7272727272727273,moderately high
72251,3,7,0.42857142857142855,moderately low
72254,1,3,0.3333333333333333,moderately low
72257,4,8,0.5,moderately high
72258,5,7,0.7142857142857143,moderately high
72259,0,6,0.0,low
72260,5,5,1.0,high
72261,3,3,1.0,high
72263,4,4,1.0,high
72264,0,2,0.0,low
72267,0,1,0.0,low
72268,0,2,0.0,low
72269,1,2,0.5,moderately high
72270,10,12,0.8333333333333334,high
72272,13,16,0.8125,high
72273,1,1,1.0,high
72274,2,4,0.5,moderately high
72275,1,4,0.25,moderately low
72276,0,4,0.0,low
72278,3,3,1.0,high
72280,3,9,0.3333333333333333,moderately low
72281,0,1,0.0,low
72282,0,2,0.0,low
72284,1,1,1.0,high
72285,2,4,0.5,moderately high
72286,2,3,0.6666666666666666,moderately high
72287,0,4,0.0,low
72290,3,7,0.42857142857142855,moderately low
72291,1,3,0.3333333333333333,moderately low
72296,6,7,0.8571428571428571,high
72298,0,2,0.0,low
72300,1,2,0.5,moderately high
72301,0,3,0.0,low
72302,0,1,0.0,low
72303,2,3,0.6666666666666666,moderately high
72305,0,3,0.0,low
72306,0,1,0.0,low
72307,1,4,0.25,moderately low
72309,9,10,0.9,high
72311,2,4,0.5,moderately high
72313,2,2,1.0,high
72314,0,2,0.0,low
72318,2,4,0.5,moderately high
72320,0,1,0.0,low
72322,0,1,0.0,low
72323,4,4,1.0,high
72326,0,3,0.0,low
72329,2,2,1.0,high
72331,1,4,0.25,moderately low
72332,1,1,1.0,high
72334,1,2,0.5,moderately high
72335,0,2,0.0,low
72336,0,1,0.0,low
72337,0,2,0.0,low
72338,1,1,1.0,high
72339,2,2,1.0,high
72340,0,2,0.0,low
72342,0,1,0.0,low
72343,1,2,0.5,moderately high
72344,0,2,0.0,low
72345,24,33,0.7272727272727273,moderately high
72349,4,4,1.0,high
72350,1,3,0.3333333333333333,moderately low
72352,0,2,0.0,low
72354,2,3,0.6666666666666666,moderately high
72355,0,3,0.0,low
72356,0,2,0.0,low
72357,2,2,1.0,high
72358,3,4,0.75,high
72359,1,1,1.0,high
72360,4,10,0.4,moderately low
72363,2,3,0.6666666666666666,moderately high
72364,0,1,0.0,low
72366,1,2,0.5,moderately high
72367,0,1,0.0,low
72368,0,1,0.0,low
72369,5,9,0.5555555555555556,moderately high
72370,0,2,0.0,low
72371,1,4,0.25,moderately low
72372,1,1,1.0,high
72373,0,3,0.0,low
72375,1,5,0.2,low
72380,2,6,0.3333333333333333,moderately low
72384,6,6,1.0,high
72386,2,4,0.5,moderately high
72387,7,8,0.875,high
72388,2,2,1.0,high
72390,0,1,0.0,low
72391,2,2,1.0,high
72392,0,1,0.0,low
72394,4,7,0.5714285714285714,moderately high
72395,0,1,0.0,low
72396,0,1,0.0,low
72397,0,2,0.0,low
72398,2,5,0.4,moderately low
72401,1,4,0.25,moderately low
72405,1,3,0.3333333333333333,moderately low
72406,1,3,0.3333333333333333,moderately low
72408,2,2,1.0,high
72409,0,4,0.0,low
72410,1,2,0.5,moderately high
72413,0,1,0.0,low
72414,1,3,0.3333333333333333,moderately low
72415,1,1,1.0,high
72417,0,20,0.0,low
72418,3,3,1.0,high
72423,13,16,0.8125,high
72424,0,2,0.0,low
72425,0,1,0.0,low
72427,0,3,0.0,low
72428,2,3,0.6666666666666666,moderately high
72429,1,1,1.0,high
72430,0,2,0.0,low
72431,0,1,0.0,low
72432,0,2,0.0,low
72434,0,1,0.0,low
72436,11,14,0.7857142857142857,high
72437,0,2,0.0,low
72439,0,2,0.0,low
72440,0,1,0.0,low
72442,0,3,0.0,low
72443,0,1,0.0,low
72444,10,13,0.7692307692307693,high
72445,5,7,0.7142857142857143,moderately high
72449,4,6,0.6666666666666666,moderately high
72450,0,3,0.0,low
72451,2,2,1.0,high
72452,2,4,0.5,moderately high
72453,7,7,1.0,high
72456,3,3,1.0,high
72458,4,5,0.8,high
72459,1,1,1.0,high
72460,1,2,0.5,moderately high
72461,3,9,0.3333333333333333,moderately low
72462,7,8,0.875,high
72464,0,2,0.0,low
72465,2,2,1.0,high
72466,2,3,0.6666666666666666,moderately high
72468,3,5,0.6,moderately high
72470,0,1,0.0,low
72471,0,1,0.0,low
72472,1,2,0.5,moderately high
72473,0,1,0.0,low
72474,17,21,0.8095238095238095,high
72475,1,2,0.5,moderately high
72476,6,8,0.75,high
72477,1,2,0.5,moderately high
72478,0,1,0.0,low
72479,2,4,0.5,moderately high
72480,2,3,0.6666666666666666,moderately high
72481,0,3,0.0,low
72482,0,1,0.0,low
72483,1,1,1.0,high
72485,1,2,0.5,moderately high
72487,0,4,0.0,low
72490,1,5,0.2,low
72492,12,41,0.2926829268292683,moderately low
72493,5,5,1.0,high
72494,3,6,0.5,moderately high
72496,1,3,0.3333333333333333,moderately low
72497,0,1,0.0,low
72499,7,10,0.7,moderately high
72501,3,9,0.3333333333333333,moderately low
72502,0,2,0.0,low
72505,0,1,0.0,low
72506,0,5,0.0,low
72507,2,4,0.5,moderately high
72510,4,6,0.6666666666666666,moderately high
72511,3,3,1.0,high
72513,0,1,0.0,low
72514,4,6,0.6666666666666666,moderately high
72516,0,2,0.0,low
72517,4,4,1.0,high
72519,6,6,1.0,high
72520,0,1,0.0,low
72521,0,1,0.0,low
72523,0,2,0.0,low
72526,6,7,0.8571428571428571,high
72528,0,2,0.0,low
72530,8,9,0.8888888888888888,high
72533,4,4,1.0,high
72534,1,6,0.16666666666666666,low
72535,7,12,0.5833333333333334,moderately high
72536,2,2,1.0,high
72538,1,4,0.25,moderately low
72539,2,2,1.0,high
72540,3,3,1.0,high
72541,7,10,0.7,moderately high
72543,4,7,0.5714285714285714,moderately high
72544,0,1,0.0,low
72545,2,2,1.0,high
72546,1,1,1.0,high
72547,0,1,0.0,low
72550,2,14,0.14285714285714285,low
72551,0,1,0.0,low
72554,0,1,0.0,low
72562,0,2,0.0,low
72563,3,4,0.75,high
72564,0,2,0.0,low
72565,1,2,0.5,moderately high
72566,1,1,1.0,high
72567,1,1,1.0,high
72568,0,3,0.0,low
72570,1,3,0.3333333333333333,moderately low
72571,4,8,0.5,moderately high
72573,2,5,0.4,moderately low
72576,1,2,0.5,moderately high
72581,0,4,0.0,low
72582,6,6,1.0,high
72585,1,2,0.5,moderately high
72586,1,1,1.0,high
72587,6,9,0.6666666666666666,moderately high
72588,3,4,0.75,high
72589,1,1,1.0,high
72590,1,1,1.0,high
72592,0,1,0.0,low
72593,2,3,0.6666666666666666,moderately high
72595,1,2,0.5,moderately high
72596,2,2,1.0,high
72597,4,5,0.8,high
72598,1,2,0.5,moderately high
72599,0,1,0.0,low
72602,0,1,0.0,low
72605,5,6,0.8333333333333334,high
72606,2,2,1.0,high
72607,2,3,0.6666666666666666,moderately high
72608,0,7,0.0,low
72609,1,3,0.3333333333333333,moderately low
72610,2,4,0.5,moderately high
72612,2,2,1.0,high
72613,1,1,1.0,high
72616,4,6,0.6666666666666666,moderately high
72617,2,3,0.6666666666666666,moderately high
72619,0,1,0.0,low
72620,3,3,1.0,high
72621,2,3,0.6666666666666666,moderately high
72622,10,15,0.6666666666666666,moderately high
72623,2,3,0.6666666666666666,moderately high
72624,1,1,1.0,high
72625,4,4,1.0,high
72626,2,2,1.0,high
72627,0,1,0.0,low
72628,1,2,0.5,moderately high
72629,2,2,1.0,high
72631,0,1,0.0,low
72632,4,7,0.5714285714285714,moderately high
72634,4,4,1.0,high
72635,1,2,0.5,moderately high
72636,2,3,0.6666666666666666,moderately high
72637,5,8,0.625,moderately high
72638,0,1,0.0,low
72639,1,9,0.1111111111111111,low
72640,1,4,0.25,moderately low
72642,0,2,0.0,low
72644,1,1,1.0,high
72645,4,11,0.36363636363636365,moderately low
72646,1,1,1.0,high
72648,2,5,0.4,moderately low
72649,1,1,1.0,high
72650,4,7,0.5714285714285714,moderately high
72651,3,4,0.75,high
72655,0,2,0.0,low
72657,1,1,1.0,high
72659,0,1,0.0,low
72660,0,5,0.0,low
72661,2,2,1.0,high
72662,8,15,0.5333333333333333,moderately high
72663,0,1,0.0,low
72664,1,2,0.5,moderately high
72665,0,1,0.0,low
72666,1,4,0.25,moderately low
72668,1,2,0.5,moderately high
72669,0,1,0.0,low
72672,0,3,0.0,low
72673,2,4,0.5,moderately high
72675,0,7,0.0,low
72676,3,6,0.5,moderately high
72680,0,1,0.0,low
72681,1,1,1.0,high
72682,0,4,0.0,low
72683,0,4,0.0,low
72684,3,3,1.0,high
72685,1,2,0.5,moderately high
72688,2,4,0.5,moderately high
72689,3,4,0.75,high
72693,0,1,0.0,low
72694,2,3,0.6666666666666666,moderately high
72695,2,4,0.5,moderately high
72698,3,4,0.75,high
72699,1,4,0.25,moderately low
72700,2,3,0.6666666666666666,moderately high
72701,1,1,1.0,high
72702,4,6,0.6666666666666666,moderately high
72706,0,4,0.0,low
72707,0,1,0.0,low
72710,2,3,0.6666666666666666,moderately high
72713,4,9,0.4444444444444444,moderately low
72714,1,3,0.3333333333333333,moderately low
72715,0,1,0.0,low
72716,12,13,0.9230769230769231,high
72718,6,9,0.6666666666666666,moderately high
72720,0,2,0.0,low
72722,0,2,0.0,low
72725,2,2,1.0,high
72726,1,2,0.5,moderately high
72727,0,2,0.0,low
72728,0,2,0.0,low
72730,0,1,0.0,low
72731,3,4,0.75,high
72735,0,2,0.0,low
72738,5,9,0.5555555555555556,moderately high
72739,2,2,1.0,high
72740,5,6,0.8333333333333334,high
72741,0,4,0.0,low
72742,0,1,0.0,low
72743,1,3,0.3333333333333333,moderately low
72745,1,2,0.5,moderately high
72746,6,11,0.5454545454545454,moderately high
72747,1,2,0.5,moderately high
72748,4,5,0.8,high
72750,0,4,0.0,low
72751,4,5,0.8,high
72752,4,4,1.0,high
72753,1,3,0.3333333333333333,moderately low
72754,1,1,1.0,high
72755,3,5,0.6,moderately high
72756,0,7,0.0,low
72757,1,2,0.5,moderately high
72758,0,1,0.0,low
72759,2,5,0.4,moderately low
72760,6,6,1.0,high
72761,1,5,0.2,low
72762,0,2,0.0,low
72763,1,2,0.5,moderately high
72765,3,4,0.75,high
72766,1,1,1.0,high
72768,0,6,0.0,low
72769,8,8,1.0,high
72770,0,6,0.0,low
72772,0,1,0.0,low
72773,6,10,0.6,moderately high
72774,6,14,0.42857142857142855,moderately low
72776,0,1,0.0,low
72778,4,7,0.5714285714285714,moderately high
72779,3,3,1.0,high
72780,2,3,0.6666666666666666,moderately high
72781,0,1,0.0,low
72782,0,2,0.0,low
72783,2,3,0.6666666666666666,moderately high
72784,1,2,0.5,moderately high
72786,2,2,1.0,high
72787,1,1,1.0,high
72788,2,4,0.5,moderately high
72789,1,1,1.0,high
72790,1,3,0.3333333333333333,moderately low
72791,2,3,0.6666666666666666,moderately high
72795,3,7,0.42857142857142855,moderately low
72796,3,6,0.5,moderately high
72797,0,1,0.0,low
72801,0,1,0.0,low
72802,1,4,0.25,moderately low
72803,0,3,0.0,low
72804,0,2,0.0,low
72805,0,1,0.0,low
72806,1,2,0.5,moderately high
72810,0,1,0.0,low
72811,3,5,0.6,moderately high
72812,7,9,0.7777777777777778,high
72813,0,1,0.0,low
72814,0,1,0.0,low
72815,0,2,0.0,low
72816,2,4,0.5,moderately high
72818,1,2,0.5,moderately high
72821,1,1,1.0,high
72822,2,8,0.25,moderately low
72827,0,5,0.0,low
72828,2,3,0.6666666666666666,moderately high
72829,0,3,0.0,low
72830,2,3,0.6666666666666666,moderately high
72831,1,1,1.0,high
72832,0,3,0.0,low
72834,1,3,0.3333333333333333,moderately low
72836,4,8,0.5,moderately high
72837,1,2,0.5,moderately high
72838,1,1,1.0,high
72839,2,5,0.4,moderately low
72840,2,4,0.5,moderately high
72845,3,3,1.0,high
72846,1,1,1.0,high
72847,1,3,0.3333333333333333,moderately low
72848,0,2,0.0,low
72849,2,5,0.4,moderately low
72850,7,7,1.0,high
72851,1,2,0.5,moderately high
72852,2,4,0.5,moderately high
72853,2,3,0.6666666666666666,moderately high
72854,1,1,1.0,high
72855,3,3,1.0,high
72856,2,3,0.6666666666666666,moderately high
72857,0,1,0.0,low
72858,1,1,1.0,high
72859,0,5,0.0,low
72860,2,4,0.5,moderately high
72861,0,3,0.0,low
72864,4,6,0.6666666666666666,moderately high
72865,1,1,1.0,high
72866,2,3,0.6666666666666666,moderately high
72867,1,3,0.3333333333333333,moderately low
72868,1,2,0.5,moderately high
72869,0,1,0.0,low
72870,2,7,0.2857142857142857,moderately low
72871,3,5,0.6,moderately high
72873,4,7,0.5714285714285714,moderately high
72874,10,14,0.7142857142857143,moderately high
72877,1,3,0.3333333333333333,moderately low
72878,4,7,0.5714285714285714,moderately high
72880,0,1,0.0,low
72881,2,4,0.5,moderately high
72882,0,1,0.0,low
72884,1,1,1.0,high
72886,0,1,0.0,low
72888,6,6,1.0,high
72889,0,3,0.0,low
72891,0,1,0.0,low
72892,0,3,0.0,low
72893,2,4,0.5,moderately high
72894,0,1,0.0,low
72898,1,3,0.3333333333333333,moderately low
72900,2,4,0.5,moderately high
72902,3,4,0.75,high
72904,2,4,0.5,moderately high
72905,0,3,0.0,low
72906,0,2,0.0,low
72909,5,13,0.38461538461538464,moderately low
72910,4,6,0.6666666666666666,moderately high
72911,3,4,0.75,high
72912,0,1,0.0,low
72913,2,2,1.0,high
72914,0,1,0.0,low
72916,0,2,0.0,low
72918,4,12,0.3333333333333333,moderately low
72921,1,5,0.2,low
72923,0,1,0.0,low
72924,1,1,1.0,high
72925,3,3,1.0,high
72926,0,1,0.0,low
72927,2,4,0.5,moderately high
72928,5,5,1.0,high
72929,3,8,0.375,moderately low
72930,1,3,0.3333333333333333,moderately low
72932,0,4,0.0,low
72933,5,5,1.0,high
72935,5,8,0.625,moderately high
72937,3,4,0.75,high
72939,2,7,0.2857142857142857,moderately low
72940,0,3,0.0,low
72941,4,5,0.8,high
72942,0,3,0.0,low
72944,0,1,0.0,low
72945,0,1,0.0,low
72946,4,4,1.0,high
72947,0,2,0.0,low
72948,4,4,1.0,high
72949,2,5,0.4,moderately low
72950,1,1,1.0,high
72951,0,1,0.0,low
72953,2,3,0.6666666666666666,moderately high
72955,0,2,0.0,low
72959,1,1,1.0,high
72961,0,1,0.0,low
72963,2,4,0.5,moderately high
72965,1,2,0.5,moderately high
72966,4,4,1.0,high
72967,0,1,0.0,low
72972,0,2,0.0,low
72973,2,2,1.0,high
72974,0,1,0.0,low
72975,4,7,0.5714285714285714,moderately high
72977,0,7,0.0,low
72978,2,3,0.6666666666666666,moderately high
72979,3,7,0.42857142857142855,moderately low
72980,3,4,0.75,high
72981,0,2,0.0,low
72982,5,5,1.0,high
72983,0,2,0.0,low
72984,2,3,0.6666666666666666,moderately high
72986,0,2,0.0,low
72987,0,2,0.0,low
72991,1,3,0.3333333333333333,moderately low
72992,0,1,0.0,low
72993,0,1,0.0,low
72994,3,12,0.25,moderately low
72995,0,2,0.0,low
72997,0,2,0.0,low
72998,7,10,0.7,moderately high
73000,0,3,0.0,low
73004,1,1,1.0,high
73005,0,2,0.0,low
73007,0,1,0.0,low
73008,1,1,1.0,high
73011,1,1,1.0,high
73012,0,2,0.0,low
73013,4,5,0.8,high
73014,0,2,0.0,low
73015,5,5,1.0,high
73016,9,19,0.47368421052631576,moderately low
73017,4,7,0.5714285714285714,moderately high
73018,5,9,0.5555555555555556,moderately high
73019,1,2,0.5,moderately high
73021,2,3,0.6666666666666666,moderately high
73022,9,13,0.6923076923076923,moderately high
73023,0,1,0.0,low
73025,1,1,1.0,high
73026,0,2,0.0,low
73027,0,1,0.0,low
73028,0,1,0.0,low
73029,2,3,0.6666666666666666,moderately high
73031,0,3,0.0,low
73033,1,2,0.5,moderately high
73034,0,4,0.0,low
73035,2,3,0.6666666666666666,moderately high
73036,1,2,0.5,moderately high
73037,1,2,0.5,moderately high
73038,2,2,1.0,high
73039,2,2,1.0,high
73040,1,4,0.25,moderately low
73042,3,4,0.75,high
73043,3,4,0.75,high
73044,1,2,0.5,moderately high
73046,2,2,1.0,high
73047,6,8,0.75,high
73048,4,5,0.8,high
73051,0,5,0.0,low
73052,1,1,1.0,high
73054,0,2,0.0,low
73055,0,1,0.0,low
73056,0,1,0.0,low
73057,0,1,0.0,low
73058,11,14,0.7857142857142857,high
73060,0,2,0.0,low
73061,0,10,0.0,low
73062,0,4,0.0,low
73063,2,2,1.0,high
73064,0,3,0.0,low
73067,3,6,0.5,moderately high
73068,11,13,0.8461538461538461,high
73069,1,6,0.16666666666666666,low
73070,1,2,0.5,moderately high
73072,7,9,0.7777777777777778,high
73073,2,3,0.6666666666666666,moderately high
73076,1,1,1.0,high
73077,2,4,0.5,moderately high
73078,0,1,0.0,low
73079,0,1,0.0,low
73080,5,8,0.625,moderately high
73081,1,1,1.0,high
73082,0,1,0.0,low
73083,1,4,0.25,moderately low
73085,0,2,0.0,low
73087,1,5,0.2,low
73088,0,2,0.0,low
73090,0,1,0.0,low
73091,1,1,1.0,high
73092,1,2,0.5,moderately high
73093,3,4,0.75,high
73094,0,1,0.0,low
73095,0,1,0.0,low
73096,5,10,0.5,moderately high
73097,1,1,1.0,high
73098,0,6,0.0,low
73099,5,7,0.7142857142857143,moderately high
73100,8,40,0.2,low
73102,4,6,0.6666666666666666,moderately high
73103,0,2,0.0,low
73105,0,4,0.0,low
73106,1,4,0.25,moderately low
73107,3,5,0.6,moderately high
73108,3,3,1.0,high
73109,0,4,0.0,low
73110,0,1,0.0,low
73111,1,6,0.16666666666666666,low
73112,2,2,1.0,high
73113,2,3,0.6666666666666666,moderately high
73115,2,3,0.6666666666666666,moderately high
73117,1,1,1.0,high
73118,1,7,0.14285714285714285,low
73119,0,2,0.0,low
73120,2,2,1.0,high
73121,0,5,0.0,low
73123,2,4,0.5,moderately high
73125,2,2,1.0,high
73126,4,6,0.6666666666666666,moderately high
73127,10,10,1.0,high
73128,2,3,0.6666666666666666,moderately high
73129,2,2,1.0,high
73133,0,2,0.0,low
73134,2,4,0.5,moderately high
73135,6,8,0.75,high
73137,1,1,1.0,high
73138,0,4,0.0,low
73139,2,4,0.5,moderately high
73140,1,1,1.0,high
73141,1,3,0.3333333333333333,moderately low
73142,15,27,0.5555555555555556,moderately high
73143,4,4,1.0,high
73144,0,4,0.0,low
73145,0,1,0.0,low
73146,0,2,0.0,low
73147,2,5,0.4,moderately low
73149,0,1,0.0,low
73150,0,14,0.0,low
73151,0,3,0.0,low
73153,2,3,0.6666666666666666,moderately high
73154,2,2,1.0,high
73155,15,21,0.7142857142857143,moderately high
73156,0,2,0.0,low
73157,1,2,0.5,moderately high
73159,1,1,1.0,high
73160,5,6,0.8333333333333334,high
73161,1,2,0.5,moderately high
73163,3,3,1.0,high
73164,3,6,0.5,moderately high
73165,3,3,1.0,high
73166,6,9,0.6666666666666666,moderately high
73167,0,2,0.0,low
73168,2,2,1.0,high
73169,0,35,0.0,low
73170,0,1,0.0,low
73172,8,9,0.8888888888888888,high
73173,4,4,1.0,high
73175,2,5,0.4,moderately low
73177,1,1,1.0,high
73178,1,2,0.5,moderately high
73180,0,1,0.0,low
73181,0,1,0.0,low
73183,1,4,0.25,moderately low
73184,1,3,0.3333333333333333,moderately low
73186,3,4,0.75,high
73187,0,1,0.0,low
73188,1,1,1.0,high
73189,2,3,0.6666666666666666,moderately high
73190,8,13,0.6153846153846154,moderately high
73191,0,1,0.0,low
73192,1,5,0.2,low
73193,1,3,0.3333333333333333,moderately low
73194,7,9,0.7777777777777778,high
73195,4,7,0.5714285714285714,moderately high
73196,0,2,0.0,low
73197,1,2,0.5,moderately high
73199,0,7,0.0,low
73200,0,2,0.0,low
73203,3,4,0.75,high
73204,0,1,0.0,low
73205,1,1,1.0,high
73207,3,4,0.75,high
73209,0,1,0.0,low
73210,1,5,0.2,low
73211,3,3,1.0,high
73212,6,7,0.8571428571428571,high
73213,0,10,0.0,low
73214,2,5,0.4,moderately low
73215,0,2,0.0,low
73216,0,2,0.0,low
73217,1,1,1.0,high
73218,2,5,0.4,moderately low
73219,0,1,0.0,low
73220,2,3,0.6666666666666666,moderately high
73221,1,2,0.5,moderately high
73222,1,2,0.5,moderately high
73223,1,2,0.5,moderately high
73225,2,7,0.2857142857142857,moderately low
73226,2,2,1.0,high
73228,0,1,0.0,low
73229,3,3,1.0,high
73230,1,3,0.3333333333333333,moderately low
73231,0,2,0.0,low
73232,4,4,1.0,high
73233,5,7,0.7142857142857143,moderately high
73234,3,4,0.75,high
73237,2,9,0.2222222222222222,low
73239,0,4,0.0,low
73240,3,3,1.0,high
73242,8,11,0.7272727272727273,moderately high
73247,1,2,0.5,moderately high
73252,2,4,0.5,moderately high
73253,1,2,0.5,moderately high
73254,0,1,0.0,low
73255,0,1,0.0,low
73258,7,7,1.0,high
73259,3,3,1.0,high
73260,0,3,0.0,low
73261,2,3,0.6666666666666666,moderately high
73262,0,2,0.0,low
73263,0,2,0.0,low
73264,5,7,0.7142857142857143,moderately high
73265,3,5,0.6,moderately high
73269,33,103,0.32038834951456313,moderately low
73270,0,1,0.0,low
73272,0,1,0.0,low
73275,0,2,0.0,low
73276,0,2,0.0,low
73278,7,7,1.0,high
73279,0,1,0.0,low
73280,1,2,0.5,moderately high
73281,0,1,0.0,low
73284,2,8,0.25,moderately low
73285,2,3,0.6666666666666666,moderately high
73286,1,2,0.5,moderately high
73287,1,2,0.5,moderately high
73288,1,4,0.25,moderately low
73290,0,1,0.0,low
73292,5,14,0.35714285714285715,moderately low
73293,0,1,0.0,low
73295,1,4,0.25,moderately low
